cast,director,movieId
"Josef Hader, Simon Schwarz, Joachim Król, Maria Köstlinger, Christoph Schlingensief, Anne Bennent, Udo Samel, Jürgen Tarrach, Johannes Silberschneider, Herbert Fux, Karl Fischer",Wolfgang Murnberger,9010
"Ángel Tavira, Gerardo Taracena, Dagoberto Gama, Mario Garibaldi, Fermín Martínez ",Francisco Vargas,68259
"Andrzej Seweryn, Michal Zebrowski, Daniel Olbrychski, Marek Kondrat, Grażyna Szapołowska, Alicja Bachleda-Curuś, Bogusław Linda",Andrzej Wajda,4966
"Kristoffer Joner, Cecilie A. Mosli, Julia Schacht, Michael Nyqvist, Anna Bache-Wiig, Magne Kipperrud, Øystein Martinsen, Odd Arno Midtsjø",Pål Sletaune,572
"Woody Harrelson, Emily Mortimer, Kate Mara, Eduardo Noriega, Thomas Kretschmann, Ben Kingsley, Etienne Chicot, Mac McDonald, Colin Stinton, Perlis Vaisieta, Mindaugas Papinigis, Mindaugas Capas, Visockaite Sonata, Larisa Kalpokaitė, Andrius Paulavičius, Larisa Kalpokaitė",Brad Anderson,6687
"Asia Argento, Fu'ad Aït Aattou, Roxane Mesquida, Claude Sarraute, Yolande Moreau, Michael Lonsdale, Anne Parillaud, Amira Casar, Lio, Caroline Ducey, Jean-Philippe Tesse, Sarah Pratt, Léa Seydoux, Isabelle Renauld, Jean-Claude Binoche, Frédéric Botton, Nicholas Hawtrey, Thomas Hardy",Catherine Breillat,2002
"Vince Vaughn, Jon Favreau",Ari Sandel,32666
"David Duchovny, Gillian Anderson, Amanda Peet, Billy Connolly, Xzibit, Mitch Pileggi, Callum Keith Rennie, Adam Godley, Alex Diakun, Nicki Aycox, Fagin Woodcock, Marco Niccoli, Carrie Ruscheinsky, Spencer Maybee, Veronika Hadrava, Denis Krasnogolov, Patrick Keating, Roger Horchow, Stephen E. Miller, Xantha Radley, Lorena Gale, Donavon Stinson, Dion Johnstone, Sarah-Jane Redmond, Christina D'Alimonte, Vanesa Tomasino, Luvia Petersen, Babs Chula, Marci T. House, Joseph Patrick Finn, Beth Siegler, Stacee Copeland, Tom Charron, Brent C.S. O'Connor, Dave Cote, Chris Carter, Paul Mitton, Vanessa Morley, Michael Stevens, Lynne Burnett, Celeste Insell, Teana-Marie Smith",Chris Carter,8836
"Tadanobu Asano, Kirari, Hirono Kudo, Asumi Miwa, Leo Morimoto, Yukie Nakama, Nana Okada, Toru Tezuka, Ikkei Watanabe",Hideaki Anno,70846
"Yûsaku Matsuda, Juzo Itami, Saori Yuki, Ichirôta Miyakawa, Kazuko Shirakawa, Jun Togawa",Yoshimitsu Morita,117129
"Gavin Attwood, Sally Berg, Sonam Bhumtso, Dachung, Jeff Evans, Gyenshen, Stefani Jackenthal, Michael Brown",Lucy Walker,4140
"Brendan Fraser, Jet Li, John Hannah, Maria Bello, Luke Ford, Michelle Yeoh, Isabella Leong, Anthony Wong, Russell Wong, Liam Cunningham, David Calder, Jessey Meng, Tian Liang, Albert Kwan, Wu Jing",Rob Cohen,1735
"Scarlett Johansson, Rebecca Hall, Javier Bardem, Penélope Cruz, Christopher Evan Welch, Chris Messina, Patricia Clarkson, Kevin Dunn, Julio Perillán, Juan Queseda, Ricard Salom, Maurice Sonnenberg, Manel Barceló, Josep Maria Domènech, Emilio de Benito, Jaume Montané, Lloll Bertran, Joel Joan, Silvia Sabaté, Pablo Schreiber, Carrie Preston, Zak Orth, Abel Folk",Woody Allen,5038
"Frank Giering, Florian Lukas, Antoine Monot Jr., Julia Hummer, Jochen Nickel, Albert Kitzl, Hannes Hellmann, Gustav-Peter Wöhler, Peter Franke, Guido A. Schick, Silvana Bosi, Johannes Silberschneider, Barbara de Koy, Michael Sideris, Sven Pippig",Sebastian Schipper,1661
"Elizabeth Fehr, Jacobo Klassen, Maria Pankratz, Miriam Toews, Cornelio Wall, Peter Wall",Carlos Reygadas,2012
"Damian Odess-Gillett, Pavlína Karpeles",Gabylu Lara,155796
"Ben Stiller, Jack Black, Robert Downey Jr., Nick Nolte, Steve Coogan, Jay Baruchel, Danny McBride, Brandon T. Jackson, Bill Hader, Brandon Soo Hoo, Reggie Lee, Trieu Tran, Matthew McConaughey, Tom Cruise, Jeff Kahn, Anthony Ruivivar, Eric Winzenried, Valerie Azlynn, Matt Levin, David Pressman, Amy Stiller, Dempsey Silva, Jeff Weidemann, Nadine Ellis, Rachel Avery, Darryl Farmer, Rod Tate, Maria Menounos, Tyra Banks, Christine Taylor, Jel Galiza, Andrea De Oliveira, Yvette Nicole Brown, J. Thomas Chon, Jacob Chon, Mini Anden, Mike Hoagland, Jon Voight, Jennifer Love Hewitt, Jason Bateman, Lance Bass, Alicia Silverstone, Don Abernathy, Linda Bella, Denise Bradley, Ella Christopher, Natalie Cohen, Larry Cruz, Angela Daun, Clark DeVol, Kaylee Dodson, Jasmine Dustin, David D. Espinoza, Eric Feliciano, Austin Honaker, Miko Hughes, Dave Johnson, Jillian Johnston, James Lew, Lesley Nicole Lewis, Fadhia Carmelle Marcelin, Anya Monzikova, Chad Mountain, Brittany Perry-Russell, Simon Rhee, DJ Rivers, Samantha Sadoff, Gaku Space, Becca Sweitzer, Kaye Marie Talise, Sandra Valladares, Julie Van, Jobeth Wagner, Tobey Maguire",Ben Stiller,7446
"Ari Folman, Ron Ben-Yishai, Dror Harazi, Ronny Dayag",Ari Folman,8885
"Ludivine Sagnier, Benoît Magimel, François Berléand, Mathilda May, Marie Bunel, Valeria Cavalli, Thomas Chabrol, Jean-Marie Winling, Didier Bénureau, Caroline Sihol, Etienne Chicot, Emanuel Booz",Claude Chabrol,5592
"Giulietta Masina, Peppino De Filippo, Carla Del Poggio, John Kitzmiller, Folco Lulli, Dante Maggio, Checco Durante, Gina Mascetti, Giulio Calì, Silvio Bagolini, Giacomo Furia, Mario De Angelis, Vanja Orico, Enrico Piergentili, Renato Malavasi, Joseph Falletta, Carlo Romano, Fanny Marchiò, Franca Valeri, Alberto Bonucci, Vittorio Caprioli","Federico Fellini, Alberto Lattuada",43389
"George Clooney, Frances McDormand, Brad Pitt, John Malkovich, Tilda Swinton, Richard Jenkins, Elizabeth Marvel, David Rasche, J.K. Simmons, Olek Krupa, Michael Countryman, Kevin Sussman, J.R. Horne, Hamilton Clancy, Armand Schultz, Pun Bandhu, Karla Mosley, Jeffrey DeMunn, Richard Poe, Carmen M. Herlihy, Raul Aranas, Judy Frank, Sándor Técsy, Yury Tsykun, Brian O'Neill, Robert Prescott, Matt Walton, Lori Hammel, Crystal Bock, Patrick Boll, Logan Kulick, Dermot Mulroney, Robert R. Barry, Ted Bouton, Bob Bowersox, Oliver Buckingham, Michael Fawcett, William Fowle, Charles Gemmill, Mitch Giannunzio, Cliff Goulet, William D. Grey, Gary Henderson, Ron Kidd, Bill Massof, Brian McKeon, Ken McNeill, Tim Miller, Jay Parks, Roger Rathburn, Eric Richardson, Bart Wilder, Stephen Ananicz, James Thomas Bligh, Matt Cannon, Kimberly Dorsey, Liam Ferguson, Matthew James Gulbranson, RJ Konner, Douglas Nelson, Lil Rhee, Patrick Michael Strange, Kevin Tan, Jacqueline Wright","Joel Coen, Ethan Coen",4944
"Spencer Tracy, Signe Hasso, Hume Cronyn, Jessica Tandy, Agnes Moorehead, Hebert Rudley, Felix Bressart, Alexander Granach, Katherine Locke, Paul Guilfoyle, Steven Geray, George Zucco",Fred Zinnemann,85574
,Chris Eska,102305
"Paddy Considine, Oscar Isaac, Valeriu Pavel Dan, Kenneth Bryans, Radha Mitchell, Derek Hutchinson, Mélanie Thierry, Jordan Long, Jason Flemyng",Scott Z. Burns,26431
"Peter Lawford, Donald Crisp, June Lockhart, Nigel Bruce, William Severn, Leon Ames, Donald Curtis, Nils Asther, Robert Lewis, Fay Helm, Peter Helmers, Otto Reichow, Patricia Prest, Terry Moore, Leon Tyler",S. Sylvan Simon,43177
"Quim Gutiérrez, Antonio de la Torre, Raúl Arévalo, Héctor Colomé, Eva Pallarés, Manuel Morón, Ana Wagener, Roberto Enríquez, Alba Gárate, Marta Aledo, Julián Villagrán, Daniel Muriel, Marta Etura ",Daniel Sánchez Arévalo,3865
"Juan José Ballesta, María Valverde, Patrick Bauchau, Carlos Kaniowsky, Christian Sampedro, Álex Cansinos, María Ballesteros, Erik Probanza",Jaime Marques,25795
"Matti Pellonpää, Kati Outinen, Sakari Kuosmanen, Esko Nikkari, Kylli Köngäs, Pekka Laiho, Jukka-Pekka Palo",Aki Kaurismäki,3
"Diego Maradona, Manu Chao, Emir Kusturica",Emir Kusturica,8908
"Ekateryna Rak, Paul Hofmann, Michael Thomas, Susanne Lothar, Natalya Baranova, Natalja Epureanu, Maria Hofstätter, Georg Friedrich, Erich Finsches, Johannes Nussbaum",Ulrich Seidl,4998
"Blanca Lewin, Gonzalo Valenzuela",Matías Bize,3041
"Elizabeth Bogush, Dan Byrd, Amanda Detmer, Jeffrey Dean Morgan, David DeLuise, William Forsythe, Amanda Foreman, Gina Torres, Christopher Amitrano, Julie Claire, Tess Harper, Marianne Jean-Baptiste, Mariah O'Brien, Alex Rocco, Jonathan Silverman, Marissa N. Blanchard, Skyler Gisondo",Craig E. Serling,71139
"Åke Grönberg, Harriet Andersson, Hasse Ekman, Anders Ek, Gudrun Brost, Annika Tretow, Erik Strandmark, Gunnar Björnstrand, Curt Löwgren, Kiki",Ingmar Bergman,47721
"Edmond O'Brien, Jan Sterling, Michael Redgrave, David Kossoff, Mervyn Johns, Donald Pleasence, Carol Wolveridge, Ernest Clark , Patrick Allen, Ronan O'Casey, Michael Ripper, Ewen Solon, Kenneth Griffith, Patrick Troughton, John Vernon",Michael Anderson,1984
"Richard Burton, Claire Bloom, Mary Ure, Edith Evans, Gary Raymond, Glen Byam Shaw, Phyllis Neilson-Terry, Donald Pleasence, George Devine, Nigel Davenport, Alfred Lynch, Walter Hudd, Toke Townley, S.P. Kapoor, Jane Eccles, John Dearth, Anne Dickins, Bernice Swanson",Tony Richardson,50011
"Chhabi Biswas, Padmadevi, Kali Sarkar, Gangapada Basu, Pinaki Sengupta, Sardar Akhtar, Bismillah Khan, Salamat Ali Khan, Waheed Khan, Roshan Kumari, Tulsi Lahiri, Tarapada Nandy",Satyajit Ray,822
"Toni Servillo, Gianfelice Imparato, Maria Nazionale, Salvatore Cantalupo, Gigio Morra, Marco Macor, Salvatore Abruzzese, Ciro Petrone, Salvatore Ruocco, Carmine Paternoster, Gaetano Altamura, Italo Renda, Simone Sacchettino, Vincenzo Fabricino, Salvatore Striano, Vincenzo Bombolo, Alfonso Santagata, Ronghua Zhang, Giovanni Venosa",Matteo Garrone,8882
"J. J. Feild, Caroline Dhavernas, Jordi Mollà, Steven Mackintosh, Raymond J. Barry, Scot Williams, Drew Mulligan, Yorick van Wageningen, Jack Wouterse, Naím Thomas, Nilo Mur, Valentina Cervi, Tom Bower, Michèle Bernier, Barbara Tarbuck, Enrique Alcides, Shaun Phillips, Kevin Tighe, Guillermo Ayesa, Joan Codina, Xavier Aliguer, Iván Andrade, Lauren Hadley, Joshua Light, Adam Williams, Vincent Bonnet, Sally-Jo Jenkins, Manu Fullola, Oriol Vila, Winston Evans, Francine Morgan, Thomas Bodmer, Joan-Francesc Ainaud, Phillippe Boekstal, Edmon Roch, Amelia White, Clare Boland, Marlene Griffiths, Roger Nott, Deborah Harry, Josep de Font, Ivan Labanda, Roger Padilla, Joan Pastor, Aimar Pérez, Phil Rowlands, Marti Santiago, Pablo Derqui, Albert López-Murtra, Ivan Massagué, Bruno Pichot, Coast Alexander Ryen, Tanya Moodie, Paul Rockenbrod, Isabella Rossellini, Francesco Salvi, Dávid Spáh, Nigel Terry, Alec Von Bargen, Leslie Woodhall, Ana Torrent, Molly Ringwald, Francesco Guzzo, Keram Malicki-Sánchez, Ricard Sales, Albert Kitzl, Franka Potente, Ornella Muti",Peter Greenaway,3097
"Philip Seymour Hoffman, Samantha Morton, Jennifer Jason Leigh, Michelle Williams, Catherine Keener, Emily Watson, Tom Noonan, Sadie Goldstein, Hope Davis, Dianne Wiest, Kristen Bush, Alice Drummond, Amy Wright, Deirdre O'Connell, Elizabeth Marvel, Charles Techman, Tom Greer",Charlie Kaufman,4960
"Paul Newman, Joanne Woodward, Anthony Franciosa, Murray Hamilton, Gail Strickland, Melanie Griffith, Linda Haynes, Richard Jaeckel, Paul Koslo, Joe Canutt, Andrew Robinson",Stuart Rosenberg,32620
"Daniel Baldwin, Frank Zagarino, Teri Ann Linn, Scott Valentine, John Reilly, Hannes Jaenicke, David Leisure, Michael Holden, Michael Khmurov, Krzysztof Pieczyński, Joseph Ashton",Rodney McDonald,2397
"Olli Jantunen, Hannu-Pekka Björkman, Vuokko Hovatta, Vesa Vierikko, Jussi Lampi, Norm Macdonald, Emma Roberts","Michael Henger, Kari Juusonen",25741
"Bill Paxton, Julia Ormond, Sandrine Bonnaire, Jean-Michel Vovk, Elie Lison, Philippe Volter",Todd Komarnicki,69299
"Tommy Kelly, Jackie Moran, Ann Gillis, May Robson, Victor Jory, Walter Brennan, David Holt, Victor Kilian, Nana Bryant, Olin Howland, Donald Meek, Charles Richman, Margaret Hamilton, Mickey Rentschler, Marcia Mae Jones, Cora Sue Collins, Philip Hurlic",Norman Taurog,30977
"Julianne Moore, Mark Ruffalo, Alice Braga, Gael García Bernal, Danny Glover, Yusuke Iseya, Yoshino Kimura, Sandra Oh, Mitchell Nye, Don McKellar, Maury Chaykin, Joe Pingue, Joe Cobden, Antônio Fragoso, Lilian Blanc, Douglas Silva, Mpho Koaho",Fernando Meirelles,8338
"Angelina Jolie, Jeffrey Donovan, John Malkovich, Geoff Pierson, Amy Ryan, Gattlin Griffith, Michelle Gunn, Frank Wood, Colm Feore, Michael Kelly, Denis O'Hare, Jeffrey Hutchinson, Devon Conti, Peter Breitmayer, Antonia Bennett, Erica Grant, Jan Devereaux, Kerri Randles, Morgan Eastwood, Ric Sarabia, Debra Christofferson, Russell Edge, Mary Stein, Gregg Binkley, E.J. Callahan, Reed Birney, Colby French, Kelly Lynn Warren, Richard King, William Charlton, Cooper Thornton, J.P. Bumstead, Peter Gerety, John Harrington Bland, Pamela Dunlap, Roger Hewlett, Jim Cantafio, Wendy Worthington, Riki Lindhome, Dale Dickey, Jason Butler Harner, Eddie Alderson, Michael McCafferty, David Goldman, Anthony De Marco, Kevin Glikmann, Hope Shapiro, Caleb Campbell, Zach Mills, Scott Leva, Clint Ward, Michael Dempsey, Phil Van Tee, Jim Nieb, Pete Rockwell, Lily Knight, Ryan Cutrona, Devon Gearhart, Andre Alexsen, William Brent, Jason Ciok, Wrong, Dominick Dunne, Leslie Gunning, Patrizia Milano, Kerry Hennessy, Bruce Holman, Christopher Karl Johnson, Jen Lilley, Darin Mangan, Michael Saglimbeni, John H. Tobin, George F. Watson, JW Wiseman",Clint Eastwood,3580
"Dirk Bogarde, Dorothy Tutin, Paul Guers, Marie Versini, Ian Bannen, Cecil Parker, Stephen Murray, Athene Seyler, Alfie Bass, Sacha Pitoëff, Christopher Lee, Donald Pleasence, Leo McKern, Eric Pohlmann, Duncan Lamont, Rosalie Crutchley, Freda Jackson, Yves Brainville, Alan Tilvern, Ernest Clark ",Ralph Thomas,4701
"Ayako Fujitani, Ryo Kase, Ayumi Ito, Satoshi Tsumabuki, Nao Omori, Denden, Ken Mitsuishi, Yoshiyuki Morishita, Denis Lavant, Jean-François Balmer, Renji Ishibashi, Toshiyuki Kitami, Kyusaku Shimada, Kenji Kodama, Julie Dreyfus, Azusa Takehana, Aoi Nakabeppu, Nao Nekota, Teruyuki Kagawa, Yu Aoi, Naoto Takenaka, YosiYosi Arakawa, Hiroshi Yamamoto, Yutaka Matsushige","Michel Gondry, Bong Joon-ho, Leos Carax",8938
"Manuela Vellés, Charlotte Rampling, Bebe, Asier Newman, Nicolas Cazalé, Matthias Habich, Gerrit Graham, Giacomo Gonnella, Lluís Homar, Leslie Charles, Sue Flack, Raúl Peña, Juanma Lara, Sybelle Silverphoenix, Antonio Vega",Julio Médem,2588
"Edward G. Robinson, Jean Arthur, Arthur Hohl, James Donlan, Arthur Byron, Wallace Ford, Donald Meek, Etienne Girardot, Edward Brophy, Paul Harvey, J. Farrell MacDonald",John Ford,52561
"David Kross, Daniel Brühl, Robert Stadlober, Hanno Koffler, Christian Redl, Paula Kalenberg, Anna Thalbach, Charly Hübner, Tom Wlaschiha, Otto Sander",Marco Kreuzpaintner,4627
"Tatsuya Nakadai, Tetsurō Tamba, Yôko Tsukasa, Ruriko Asaoka, Kunie Tanaka, Isao Natsuyagi, Ben Hiura, Susumu Kurobe, Hisashi Igawa, Shinnosuke Ogata",Hideo Gosha,49355
"Catherine Deneuve, Anne Consigny, Jean-Paul Roussillon, Mathieu Amalric, Émile Berling, Melvil Poupaud, Chiara Mastroianni, Hélène Darras, Hippolyte Girardot, Emmanuelle Devos, Laurent Capelluto, Thomas Obled, Clément Obled, Françoise Bertin, Samir Guesmi, Azize Kabouche",Arnaud Desplechin,8892
"Douglas Fairbanks, Mary Astor, Donald Crisp, Jack McDonald, Warner Oland, Stella De Lanti, Jean Hersholt",Donald Crisp,111759
"Yavuz Bingöl, Hatice Aslan, Rifat Sungar, Ercan Kesal, Cafer Köse, Gürkan Aydin",Nuri Bilge Ceylan,8905
"Marcello Mastroianni, Virna Lisi, Marisa Mell, Michèle Mercier, Enrico Maria Salerno, Liana Orfei, Guido Alberti, Moira Orfei, Margaret Lee, Jolanda Modio, Beba Lončar, Rosemarie Dexter, Seyna Seyn, Luciana Paoli, Marco Ferreri, Ivo Garrani, Mario Feliciani, Ennio Balbo, Memmo Carotenuto, Bernard Blier, Nino Vingelli",Mario Monicelli,3520
"François Bégaudeau, Franck Keïta, Esmeralda Ouertani, Rachel Regulier, Wei Huang, Cherif Bounaïdja Rachedi, Louise Grinberg, Rabah Nait Oufella, Carl Nanor, Jean-Michel Simonet, Henriette Kasaruhanda, Laura Baquela, Agame Malembo-Emene, Angélica Sancio, Arthur Fogel, Boubacar Toure, Burak Özyilmaz, Dalla Doucoure, Damien Gomes, Eva Paradiso, Juliette Demaille, Justine Wu",Laurent Cantet,8841
"Nicole Kidman, Hugh Jackman, Essie Davis, David Wenham, Bryan Brown, David Gulpilil, John Jarratt, Shea Adams, Nathin Butler, John Walton, Nigel Harbach, Eddie Baroo, Arthur Dignam, Sandy Gore, Bill Hunter, Jacek Koman, Ben Mendelsohn, Barry Otto, David Ngoombujarra, Bruce Spence, Jack Thompson, Yuen Wah, Kerry Walker, Ray Barrett, Jamal Sydney Bednarz, Tony Barry, Ursula Yovich, Brandon Walters, Matthew Whittet, Lillian Crombie, Max Cullen, Haidee Gaudry, Jamie Gulpilil, Peter Gwynne, Jimmy Hong, Angus Pilakui, Adam McMonigal, Robin Queree, Mark Rathbone, Crusoe Kurddal, Siena Larsson, Danielle Carey, Anton Monsted, William Gabriel, Chris Polzot",Baz Luhrmann,6972
"John Carradine, Gale Storm, Robert Lowery, Mantan Moreland, Veda Ann Borg, Bob Steele, Mauritz Hugo, Barry Macollum, James Baskett, Madame Sul-Te-Wan, Sybil Lewis",Steve Sekely,32862
"Kristen Stewart, Robert Pattinson, Billy Burke, Taylor Lautner, Peter Facinelli, Ashley Greene, Jackson Rathbone, Elizabeth Reaser, Kellan Lutz, Nikki Reed, Anna Kendrick, Sarah Clarke, Gil Birmingham, Rachelle Lefevre, Cam Gigandet, Edi Gathegi, Michael Welch, Christian Serratos, Justin Chon, Tyson Houseman, Matt Bushell, Gregory Tyree Boyce, Ned Bellamy, José Zúñiga, Ayanna Berkshire, Stephenie Meyer",Catherine Hardwicke,8966
"Jeanne Moreau, Alain Cuny, José Luis de Villalonga, Jean-Marc Bory, Judith Magre, Gaston Modot, Michèle Girardon, Claude Mansard, Georgette Lobre, Patricia Maurin, Lucienne Hamon, Pierre Frag, Gib Grossac, Jean-Claude Brialy",Louis Malle,2574
"Jürgen Vogel, Daniel Brühl, Sabine Timoteo, Peter Kurth, Oktay Özdemir, Michael Wittenborn, Steffen Groth, Jan Ole Gerster, Jens Münchow",Sebastian Schipper,1964
"Loretta Young, Richard Greene, George Sanders, David Niven, C. Aubrey Smith, William Henry, Berton Churchill, Alan Hale, J. Edward Bromberg, Reginald Denny, Barry Fitzgerald, John Carradine, Cecil Cunningham, John Sutton, Frank Dawson, Harry Hayden",John Ford,116973
"Benicio del Toro, Demián Bichir, Rodrigo Santoro, Santiago Cabrera, Julia Ormond, Ramon Fernandez, Oscar Isaac, María Isabel Díaz, Yul Vazquez, José Caro, Pedro Adorno, Jsu Garcia, Marisé Álvarez, Elvira Mínguez, Unax Ugalde, Andres Munar, Miguel Ángel Suárez, Alfredo de Quesada, Roberto Urbina, Monique Gabriela Curnen, Sam Robards, Euriamis Losada, Catalina Sandino Moreno, Xavier Morales, José Cotté, José Brocco, Eyra Agüero Joubert, Leonardo Castro Sitiriche, Yamil Collazo, Ramiro 'Ramir' Delgado Ruiz, Ektor Rivera, Aris Mejias, Edgar Ramírez",Steven Soderbergh,8881
"Benicio del Toro, Catalina Sandino Moreno, Franka Potente, Demián Bichir, Óscar Jaenada, Rodrigo Santoro, María D. Sosa, Othello Rensoli, Norman Santiago, Joaquim de Almeida, Pablo Durán, Ezequiel Díaz, Rubén Ochandiano, Cristian Mercado, Carlos Acosta-Milian, Armando Riesco, Lou Diamond Phillips, Matt Damon, Carlos Bardem, Néstor Rodulfo, Marisé Álvarez",Steven Soderbergh,8880
"Elizabeth Peña, Freddy Rodríguez, Luis Guzmán, John Leguizamo, Debra Messing, Vanessa Ferlito, Melonie Diaz, Alfred Molina, Jessica Camacho",Alfredo De Villa,25852
"Kate Winslet, Ralph Fiennes, David Kross, Jeanette Hain, Bruno Ganz, Hannah Herzsprung, Karoline Herfurth, Volker Bruch, Alexandra Maria Lara, Fabian Busch, Vijessna Ferkic, Susanne Lothar, Matthias Habich, Burghart Klaußner, Sylvester Groth, Jürgen Tarrach, Florian Bartholomäi, Moritz Grove, Kirsten Block, Fabian Busch, Margarita Broich, Marie Gruber, Lena Olin, Martin Brambach, Carmen-Maja Antoni, Heike Hanold-Lynch",Stephen Daldry,8055
"Dean Martin, Elke Sommer, Sharon Tate, Nancy Kwan, Nigel Green, Tina Louise, Ed Parker, Cara Peters, Chuck Norris",Phil Karlson,3054
"Alex van Warmerdam, Ariane Schluter, Jaap Spijkers, Mark Rietman, Thekla Reuten, Kees Prins, Pierre Bokma, Lyne Renee, Waldemar Kobus, Fedja van Huêt, Joop Admiraal, Jakop Ahlbom, Martine Berghuijs, René van 't Hof, Togo Igawa, Marc van Warmerdam, Porgy Franssen",Alex van Warmerdam,5816
"Nan Yu, Bater, Sen'ge, Zhaya",Wang Quan'an,2694
"Cate Blanchett, Brad Pitt, Tilda Swinton, Julia Ormond, Elle Fanning, Madisen Beaty, Jason Flemyng, Elias Koteas, Taraji P. Henson, Josh Stewart, Faune A. Chambers, Donna DuPlantier, Jacob Tolano, Ed Metzger, Danny Vinson, David Jensen, Joeanna Sayler, Rus Blackwell, Mahershala Ali, Adrian Armas, Phyllis Somerville, Lance E. Nichols, David Ross Paterson, Fiona Hale, Marion Zinser, Edith Ivey, Patrick Thomas O'Brien, Ted Manson, Clay Cullen, Peter Donald Badalamenti II, Paula Gray, Jared Harris, Earl Maddox, Bianca Chiminello, Emma Degerstedt, Megan Brown, Clay Chamberlin",David Fincher,4922
